AMTRAK,IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,CASINJRR,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,STATION,COUNTY,STATE,REGION,DUMMY2,CITY,HIGHWAY,VEHSPD,TYPVEH,VEHDIR,POSITION,RREQUIP,RRCAR,TYPACC,HAZARD,TEMP,VISIBLTY,WEATHER,TYPEQ,TYPTRK,TRKNAME,TRKCLAS,NBRLOCOS,NBRCARS,TRNSPD,TYPSPD,TRNDIR,SIGNAL,LOCWARN,WARNSIG,LIGHTS,STANDVEH,TRAIN2,MOTORIST,VIEW,VEHDMG,DRIVER,INVEH,TOTKLD,TOTINJ,TOTOCC,INCDRPT,JOINTCD,TYPRR,DUMMY3,CASKLDRR,DUMMY4,CROSSING,NARRLEN,DUMMY5,YEAR4,DIVISION,PUBLIC,CNTYCD,STCNTY,HZMRLSED,HZMNAME,HZMQNTY,HZMMEAS,SIGWARNX,WHISBAN,DRIVAGE,DRIVGEN,PLEONTRN,SSB1,SSB2,USERKLD,USERINJ,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,NARR1,NARR2,NARR3,NARR4,NARR5,combtxt,SUBDIV,ROADCOND,VIDEOT,VIDEOU
,9,12,UP,1209KC007,,,,,9,12,UP,1209KC007,,0,814955D,9,12,10,2,50,AM,FAIRFAX CITY,WYANDOTTE,20,6,,KANSAS CITY,FAIRFAX TRAFFICWAY,3,D,2,3,B,1,2,4,5,4,1,7,2,INDUSTRIAL LEAD,1,2,18,7,R,3,1,1,,1,2,2,3,8,5000,3,1,0,0,1,2,1,1L,,0,,203060710,31,,2009,KANSAS CITY SU,Y,209,20C209,4,,,,,2,38,1,2,,,0,0,0,0,0,0,DRIVER'S ACTIONS: DID NOT STOP.,,,,,DRIVER'S ACTIONS: DID NOT STOP.    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,12,UP,1209KC011,,,,,9,12,GMC,XXX,,0,440577Y,9,12,15,6,20,PM,FAIRFAX,WYANDOTTE,20,6,,KANSAS CITY,PRIVATE,5,A,4,3,C,6,2,4,10,4,1,7,4,IND,1,2,12,,R,3,1,1,,1,2,2,3,8,10000,3,1,0,0,1,2,1,1L,,0,,306,0,,2009,KANSAS CITY SU,N,209,20C209,4,,,,,2,35,1,2,,,0,0,0,0,0,0,,,,,,    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,12,UP,1209LA001,,,,,9,12,UP,1209LA001,,1,746913E,9,12,3,9,55,AM,CITINDUST,LOS ANGELES,6,7,,CITY OF INDUSTRY,FAIRWAY DRIVE,0,A,1,2,1,1,1,2,68,2,1,1,1,SINGLE MAIN,2,3,113,22,R,3,1,1,1,2,2,2,5,8,15000,2,1,0,1,2,2,1,1L,,0,,1030607,63,,2009,LOS ANGELES SU,Y,37,06C037,4,,,,,2,35,2,2,,,0,1,0,0,0,0,DRIVER'S ACTIONS: STOPPED ON CROSSING (BEFORE GATES DESCENDED);,,,,,DRIVER'S ACTIONS: STOPPED ON CROSSING (BEFORE GATES DESCENDED);    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,12,UP,1209LA003,,,,,9,12,UP,1209LA003,,0,810883N,9,12,4,5,30,PM,WALNUT,LOS ANGELES,6,7,,CITY OF INDUSTRY,FAIRWAY DR.,0,C,2,2,1,1,1,4,75,2,1,1,1,NO. 2 MAIN,5,4,95,50,E,4,1,1,1,1,2,2,5,8,10000,3,1,0,0,1,2,1,1L,,0,,102030607,130,,2009,LOS ANGELES SU,Y,37,06C037,4,,,,,2,30,1,2,,,0,0,0,0,0,0,DRIVER'S ACTIONS: STOPPED ON CROSSING (BEFORE GATES DESCENDED); TRAIN STRUCK REAR END OF TRAILER OF,TRACTOR TRAILER RIG/NO INJURY.,,,,DRIVER'S ACTIONS: STOPPED ON CROSSING (BEFORE GATES DESCENDED); TRAIN STRUCK REAR END OF TRAILER OF TRACTOR TRAILER RIG/NO INJURY.   ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CSX,69879,,,,,9,10,CSX,69879,,0,345636P,9,10,28,8,0,PM,WORTHVILLE,CARROLL,21,3,,WORTHVILLE,SR 389,,D,4,3,1,1,1,4,60,4,1,1,1,MAIN,3,2,79,28,R,2,1,1,2,1,2,2,3,8,1000,3,1,0,0,1,2,1,1L,,0,,306,260,,2009,LOUISVILLE,Y,41,21C041,4,,,,,2,,,2,,,0,0,0,0,0,0,PICK UP TRUCK FAILED TO STOP AT CROSSING AND WAS STRUCK BY Q22628. WHEN CONDUCTOR WALKED BACK TO LOC,"ATION OF INCIDENT, PICK UP TRUCK HAD FLED THE SCENE. DRIVERS AGE AND VEHICLE SPEED IS UNKNOWN. PROTE",CTION ALSO AT CROSSING: PAVEMENT MARKINGS (RR XING SYMBOLS).,,,"PICK UP TRUCK FAILED TO STOP AT CROSSING AND WAS STRUCK BY Q22628. WHEN CONDUCTOR WALKED BACK TO LOC ATION OF INCIDENT, PICK UP TRUCK HAD FLED THE SCENE. DRIVERS AGE AND VEHICLE SPEED IS UNKNOWN. PROTE CTION ALSO AT CROSSING: PAVEMENT MARKINGS (RR XING SYMBOLS).  ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,11,CSX,69983,,,,,9,11,CSX,69983,,0,154642P,9,11,1,4,40,PM,DECATUR,MACON,17,4,,DECATUR,27TH ST,,A,2,3,1,1,1,4,56,2,1,1,1,MAIN,3,4,3,20,E,3,1,1,1,2,1,2,3,6,6500,3,1,0,0,1,2,1,1L,,0,,3050611,204,,2009,NASHVILLE,Y,115,17C115,4,,,,,2,,2,2,,,0,0,0,0,0,0,DRIVER DROVE AROUND A TRUCK TO BEAT THE TRAIN BUT WAS STRUCK BY Q59401. NO INJURIES.  PROTECTION ALS,O AT THE CROSSING INCLUDE OTHER SIGNS (NO TURN AND STOPLIGHT). VEHICLE SPEED AND DRIVER AGE ARE UNKN,OWN.,,,DRIVER DROVE AROUND A TRUCK TO BEAT THE TRAIN BUT WAS STRUCK BY Q59401. NO INJURIES.  PROTECTION ALS O AT THE CROSSING INCLUDE OTHER SIGNS (NO TURN AND STOPLIGHT). VEHICLE SPEED AND DRIVER AGE ARE UNKN OWN.  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,11,CSX,69984,,,,,9,11,CSX,69984,,0,631768M,9,11,1,2,15,AM,HAMLET,ANSON,37,3,,PEACHLAND,CLONNIE STRAWN,,A,2,3,1,1,1,4,58,4,3,1,1,CLONNIE STRAWN,4,3,100,47,E,1,1,1,2,2,2,2,1,8,1000,1,1,1,0,1,2,1,1L,,1,,103060711,261,,2009,FLORENCE,Y,7,37C007,4,,,,,2,61,1,2,,,1,0,0,0,0,0,U03930 STRUCK AN OCCUPIED VEHICLE THAT  MANEUVERED AROUND THE CROSSING ARMS AND INTO THE PATH OF THE, LOCOMOTIVE RESULTING IN A FATALITY. VEHICLE SPEED IS UNKNOWN. PROTECTION ALSO AT CROSSING: ADVANCE,WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).,,,U03930 STRUCK AN OCCUPIED VEHICLE THAT  MANEUVERED AROUND THE CROSSING ARMS AND INTO THE PATH OF THE  LOCOMOTIVE RESULTING IN A FATALITY. VEHICLE SPEED IS UNKNOWN. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,11,CSX,69986,,,,,9,11,CSX,69986,,0,226411H,9,11,2,12,5,AM,MADISON,BOONE,54,2,,MADISON,PRICE AVE,,D,2,4,1,1,1,4,22,4,1,1,1,MAIN,2,2,54,20,E,4,,1,2,2,2,2,4,8,3000,3,2,0,0,0,2,1,1L,,0,,711,328,,2009,C&O,Y,5,54C005,4,,,,,2,20,1,3,,,0,0,0,0,0,0,A SMALL UNOCCUPIED TRUCK WAS STUCK ON CROSSING AND WAS STRUCK BY H84301.   OCCUPANTS OF TRUCK WERE T,RYING TO FLAG THE TRAIN DOWN PRIOR TO IMPACT. IMPACT WAS ON DRIVER?S SIDE OF TRUCK. POLICE WERE CALL,ED TO SCENE. THE DRIVER OF TRUCK WAS ARRESTED AND FOUND TO BE LEGALLY INTOXICATED. PROTECTION ALSO A,T CROSSING: ADVANCE WARNING.,,A SMALL UNOCCUPIED TRUCK WAS STUCK ON CROSSING AND WAS STRUCK BY H84301.   OCCUPANTS OF TRUCK WERE T RYING TO FLAG THE TRAIN DOWN PRIOR TO IMPACT. IMPACT WAS ON DRIVER?S SIDE OF TRUCK. POLICE WERE CALL ED TO SCENE. THE DRIVER OF TRUCK WAS ARRESTED AND FOUND TO BE LEGALLY INTOXICATED. PROTECTION ALSO A T CROSSING: ADVANCE WARNING. ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,11,SDTI,18,,,,,9,11,SDTI,18,,0,661900P,9,11,24,4,59,PM,32ND STREET,SAN DIEGO,6,7,,SAN DIEGO,HORTON AVENUE,,K,1,3,1,1,1,4,65,2,1,2,1,EASTBOUND MAIN,3,1,2,30,E,3,1,2,2,2,,,,8,0,,,1,0,0,2,1,3,,1,,1,271,,2009,ORANGE LINE,Y,73,06C073,4,,,,,2,42,1,180,,,1,0,0,0,0,0,THE BICYCLIST FAILED TO STOP AT THE GRADE CROSSING AND ENTERED THE PATH OF THE ONCOMING TRAIN. THE O,"PERATOR PLACED THE TRAIN INTO EMERGENCY BRAKE, BUT WAS UNABLE TO AVOID THE COLLISION. GRADE CROSSING", WARNING EQUIPMENT WAS WORKING AS INTENDED AT THE TIME OF THE INCIDENT.,,,"THE BICYCLIST FAILED TO STOP AT THE GRADE CROSSING AND ENTERED THE PATH OF THE ONCOMING TRAIN. THE O PERATOR PLACED THE TRAIN INTO EMERGENCY BRAKE, BUT WAS UNABLE TO AVOID THE COLLISION. GRADE CROSSING  WARNING EQUIPMENT WAS WORKING AS INTENDED AT THE TIME OF THE INCIDENT.  ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,8,SDTI,2,,,,,9,8,SDTI,2,,0,661886W,9,8,24,2,37,PM,IMPERIAL TRANSIT,SAN DIEGO,6,7,,SAN DIEGO,27TH STREET,0,B,3,2,2,1,1,1,70,2,1,2,1,EAST,3,1,2,5,E,3,,,,1,2,1,2,8,200,3,1,0,0,1,2,1,3,,0,,12,333,,2009,ORANGE LINE,Y,73,06C073,4,,,,,2,55,1,40,,,0,0,0,0,0,0,LIGHT RAIL VEHICLE ACCIDENT. THE HIGHWAY USER WAS HOLDING AT THE INTERSECTION PARALLEL TO THE TRAINS, MOVEMENT AT THE INTERSECTION. THE DRIVER ATTEMPTED TO PULL OVER TO THE RIGHT OF THE STREET. IN DOIN,"G SO, HIS LEFT REAR BUMPER FOULED THE TRACK ENVELOPE AND MADE CONTACT WITH THE RIGHT SIDE SKIRT OF T",HE TROLLEY. NO INJURIES REPORTED.,,"LIGHT RAIL VEHICLE ACCIDENT. THE HIGHWAY USER WAS HOLDING AT THE INTERSECTION PARALLEL TO THE TRAINS  MOVEMENT AT THE INTERSECTION. THE DRIVER ATTEMPTED TO PULL OVER TO THE RIGHT OF THE STREET. IN DOIN G SO, HIS LEFT REAR BUMPER FOULED THE TRACK ENVELOPE AND MADE CONTACT WITH THE RIGHT SIDE SKIRT OF T HE TROLLEY. NO INJURIES REPORTED. ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,1,CLNA,2,,,,,9,1,CLNA,2,,1,465681P,9,1,16,12,28,PM,KNIGHTDALE,WAKE,37,3,,KNIGHTDALE,FAYETTEVILLE ST,0,A,4,2,1,1,1,4,24,2,1,1,1,NS MAIN,2,2,22,20,E,2,,1,2,1,2,2,4,8,25000,2,1,0,1,1,2,1,3L,,0,,7,100,,2009,WILSON,Y,183,37C183,4,,,,,2,42,2,2,,,0,1,0,0,0,0,VEHICLE STOPPED ON CROSSING AFTER RUNNING A STOP SIGN ON AN ADJACENT HIGHWAY AND WAS STUCK BY TRAIN.,,,,,VEHICLE STOPPED ON CROSSING AFTER RUNNING A STOP SIGN ON AN ADJACENT HIGHWAY AND WAS STUCK BY TRAIN.    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,5,PTRA,2009000018,,,,,9,5,PTRA,2009000018,,0,911809N,9,5,5,11,40,AM,PENN CITY YARD,HARRIS,48,5,,CHANNELVIEW,TEXAS TERMINAL LEAD,5,C,4,3,2,9,1,4,85,2,1,1,1,16-100,1,1,9,3,E,2,,1,2,2,2,2,2,8,500,3,1,0,0,1,2,1,3S,,0,,7,500,,2009,SYSTEM,N,201,48C201,4,,,,,2,46,1,2,,,0,0,0,0,0,0,"AT 1140 ON 5/5/09, JOB 182, CONSISTING OF ENGINEERS , FOREMAN & HELPER , WAS SHOVING TO SPOT SLAY ON"," THE SCENIC ROUTE WHEN A TRACTOR TRAILER PULLED OFF JACINTO PORT BLVD, INTO TX TERMINAL ENTRANCE AND"," IN FRONT OF 182'S TRAIN. HELPER WAS RIDING THE POINT, PROTECTING THE SHOVE, SAW THAT NO TRAFFIC WAS", IN OR ENTERING THE CROSSING AND INSTRUCTED ENGINEER TO CONTINUE OVER THE CROSSING. WHEN THE TRAIN W,AS LESS THAN ONE CAR LENGTH FROM THE CROSSING A TRACTOR TRAILER PULLED OF JACINTO PORT BLVD AND THRO,"AT 1140 ON 5/5/09, JOB 182, CONSISTING OF ENGINEERS , FOREMAN & HELPER , WAS SHOVING TO SPOT SLAY ON  THE SCENIC ROUTE WHEN A TRACTOR TRAILER PULLED OFF JACINTO PORT BLVD, INTO TX TERMINAL ENTRANCE AND  IN FRONT OF 182'S TRAIN. HELPER WAS RIDING THE POINT, PROTECTING THE SHOVE, SAW THAT NO TRAFFIC WAS  IN OR ENTERING THE CROSSING AND INSTRUCTED ENGINEER TO CONTINUE OVER THE CROSSING. WHEN THE TRAIN W AS LESS THAN ONE CAR LENGTH FROM THE CROSSING A TRACTOR TRAILER PULLED OF JACINTO PORT BLVD AND THRO",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CSX,70020,,,,,9,10,CSX,70020,,0,639812A,9,10,23,8,38,PM,ATLANTA,FULTON,13,3,,ATLANTA,LENOX RD,0,J,4,2,1,1,1,4,72,4,1,1,1,MAIN,3,2,129,30,E,2,1,1,2,2,2,2,5,8,1000,3,1,0,0,1,2,1,1L,,0,,102030611,245,,2009,ATLANTA,Y,121,13C121,4,,,,,1,50,1,2,,,0,0,0,0,0,0,"Q61923 WAS GOING SOUTH TOWARDS ATLANTA TERMINAL WHEN THEY STRUCK A 1998 CHEVY SUBURBAN, LICENSE # GA", AFW0212. THE VEHICLE HAD GOT STUCK ON THE TRACK WHILE TRYING TO TURN AROUND. PROTECTION ALSO AT CRO,SSING: ADVANCE WARNING AND PAVEMENT MARKINGS.,,,"Q61923 WAS GOING SOUTH TOWARDS ATLANTA TERMINAL WHEN THEY STRUCK A 1998 CHEVY SUBURBAN, LICENSE # GA  AFW0212. THE VEHICLE HAD GOT STUCK ON THE TRACK WHILE TRYING TO TURN AROUND. PROTECTION ALSO AT CRO SSING: ADVANCE WARNING AND PAVEMENT MARKINGS.  ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CSX,70023,,,,,9,10,CSX,70023,,1,347923J,9,10,25,11,45,PM,ETOWAH,POLK,47,3,,BENTON,YORK RD,,A,,3,1,1,1,4,50,4,3,1,1,MAIN,4,2,50,45,E,1,,1,2,2,2,2,3,8,2000,2,1,0,1,1,2,1,1L,,0,,7,116,,2009,ATLANTA,Y,139,47C139,4,,,,,2,,,2,,,0,1,0,0,0,0,Q69824 STRUCK A CAR ON THE TRACK AT CROSSING. VEHICLE SPEED AND DIRECTION UNKNOWN. AGE AND GENDER OF, DRIVER UNKNOWN.,,,,Q69824 STRUCK A CAR ON THE TRACK AT CROSSING. VEHICLE SPEED AND DIRECTION UNKNOWN. AGE AND GENDER OF  DRIVER UNKNOWN.   ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,11,CSX,70064,,,,,9,11,CRSH,XXX,,0,589288N,9,11,4,5,10,AM,WANAMAKER,DELAWARE,42,2,,ESSINGTON,JANSEN,8,J,1,3,1,1,1,2,45,4,1,1,2,SECONDARY,1,2,30,8,E,4,1,1,1,1,2,2,3,8,6000,3,1,0,0,1,2,1,1L,,0,,2030607,98,,2009,BALTIMORE,Y,45,42C045,4,,,,,2,37,1,2,,,0,0,0,0,0,0,"DRIVER CROSSED IN FRONT OF C78804 AND WAS STRUCK. CROSSING LIGHTS WERE FLASHING, HORN WAS BLOWING.",,,,,"DRIVER CROSSED IN FRONT OF C78804 AND WAS STRUCK. CROSSING LIGHTS WERE FLASHING, HORN WAS BLOWING.    ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CSX,70074,,,,,9,10,CSX,70074,,0,629583F,9,10,31,3,50,AM,REX,ROBESON,37,3,,REX,RENNERT RD,0,A,4,2,1,1,1,4,54,4,1,1,1,MAIN LINE,4,2,105,50,E,2,1,1,2,2,2,2,4,8,5000,3,2,0,0,0,2,1,1L,,0,,1020611,211,,2009,FLORENCE,Y,155,37C155,4,,,,,2,,,2,,,0,0,0,0,0,0,CAR WAS LEFT ABANDONED AND UNOCCUPIED ON THE TRACK AND WAS STRUCK BY U09823. DRIVERS AGE AND GENDER,ARE UNKNOWN. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XIN,G SYMBOLS).,,,CAR WAS LEFT ABANDONED AND UNOCCUPIED ON THE TRACK AND WAS STRUCK BY U09823. DRIVERS AGE AND GENDER ARE UNKNOWN. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XIN G SYMBOLS).  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,11,CSX,70079,,,,,9,11,CSX,70079,,1,342362F,9,11,3,11,2,AM,TERRE HAUTE,SULLIVAN,18,4,,PAXTON,CR 116,10,C,3,3,1,1,1,2,60,2,1,1,1,SINGLE MAIN TRACK,4,2,90,49,E,1,1,1,2,2,2,2,1,8,4500,2,1,0,1,1,1,1,1L,,0,,103060711,250,,2009,NASHVILLE,Y,153,18C153,4,,,,,2,66,1,2,,,0,1,0,0,0,0,DRIVER DROVE A SLOW MOVING TRACTOR-TRAILER INTO THE PATH OF Q59602. THE TRAIN COLLIDED WITH THE PASS,ENGER SIDE REAR AXLE OF THE TRUCK DISLODGING IT FROM AN EMPTY GRAIN TRAILER. PROTECTION ALSO AT THE,XING INCLUDE ADVANCE WARNING. DRIVER WAS INJURED .,,,DRIVER DROVE A SLOW MOVING TRACTOR-TRAILER INTO THE PATH OF Q59602. THE TRAIN COLLIDED WITH THE PASS ENGER SIDE REAR AXLE OF THE TRUCK DISLODGING IT FROM AN EMPTY GRAIN TRAILER. PROTECTION ALSO AT THE XING INCLUDE ADVANCE WARNING. DRIVER WAS INJURED .  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,11,CSX,70095,,,,,9,11,CSX,70095,,0,342493J,9,11,2,4,15,PM,FORT BRANCH,GIBSON,18,4,,FORT BRANCH,W. JOHN ST.,,A,1,3,8,1,1,4,52,2,1,A,1,2,4,0,1,5,E,4,7,2,2,2,2,2,3,8,200,3,1,0,0,2,2,1,1L,,0,,10306071011,321,,2009,NASHVILLE,Y,51,18C051,4,,,,F,2,25,1,2,,,0,0,0,0,0,0,"EMPLOYEE WAS FLAGGING A CROSSING AS THE SPIKE DRIVE (SD 200010) APPROACHED, A RED MUSTANG DID NOT WA",NT TO STOP AND CAR WAS STRUCK BY THE EQUIPMENT. EMPLOYEE TRIED TO MOVE OUT TOF THE WAY BUT WAS STRUC,K BY THE CAR. VEHICLE SPEED UNKNOWN. CROSSING WARNING DEVICES DEACTIVATED DUE TO TRACK WORK IN THE A,REA. ADVANCE WARNING.,,"EMPLOYEE WAS FLAGGING A CROSSING AS THE SPIKE DRIVE (SD 200010) APPROACHED, A RED MUSTANG DID NOT WA NT TO STOP AND CAR WAS STRUCK BY THE EQUIPMENT. EMPLOYEE TRIED TO MOVE OUT TOF THE WAY BUT WAS STRUC K BY THE CAR. VEHICLE SPEED UNKNOWN. CROSSING WARNING DEVICES DEACTIVATED DUE TO TRACK WORK IN THE A REA. ADVANCE WARNING. ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,11,CSX,70145,,,,,9,11,CSX,70145,,0,348506D,9,11,6,5,20,AM,LEEWOOD YARD,SHELBY,47,3,,MEMPHIS,RALEIGH LAGRANGE,,A,4,3,1,1,1,4,34,4,1,1,1,MAIN,3,2,75,28,R,1,1,1,2,1,2,2,3,8,1000,3,1,0,0,2,2,1,1L,,0,,203060711,224,,2009,NASHVILLE,Y,157,47C157,4,,,,,2,,,2,,,0,0,0,0,0,0,"Q53006 WAS TRAVELING NORTH WHEN A VEHICLE CROSSED THE TRACKS, IGNORING THE FLASHING LIGHTS, AND WAS","STRUCK BY Q53006.  PROTECTION ALSO AT THE CROSSING INCLUDE ADVANCE WARNING. UNKNOWN VEHICLE SPEED, A",GE AND GENDER OF DRIVER.,,,"Q53006 WAS TRAVELING NORTH WHEN A VEHICLE CROSSED THE TRACKS, IGNORING THE FLASHING LIGHTS, AND WAS STRUCK BY Q53006.  PROTECTION ALSO AT THE CROSSING INCLUDE ADVANCE WARNING. UNKNOWN VEHICLE SPEED, A GE AND GENDER OF DRIVER.  ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,11,CSX,70201,,,,,9,11,CSX,70201,,0,637434A,9,11,6,8,30,PM,WAYCROSS,PIERCE,13,3,,WAYCROSS,DEWITT ST,5,A,3,3,3,58,2,2,60,4,1,1,1,PEARSON SPUR,,1,58,,E,2,,1,,2,2,2,3,8,100,3,1,0,0,2,2,1,1L,,0,,711,298,,2009,JACKSONVILLE,Y,229,13C229,4,,,,,2,30,2,2,,,0,0,0,0,0,0,Y27806 OPERATING SOUTH WITH 58 CARS AND ONE LOCOMOTIVE STOPPED AT SWITCH FROM PEARSON SPUR ONTO #1 M,"AINLINE. AFTER OPERATING SWITCH, PROCEEDING TO TERMINAL AND YARDING TRAIN, RECEIVED A REPORT A CAR H",AD STRUCK REAR CAR OF TRAIN AT DEWITT STREET. PAVEMENT MARKINGS ALSO AT THE CROSSING. NO INJURIES.,,,"Y27806 OPERATING SOUTH WITH 58 CARS AND ONE LOCOMOTIVE STOPPED AT SWITCH FROM PEARSON SPUR ONTO #1 M AINLINE. AFTER OPERATING SWITCH, PROCEEDING TO TERMINAL AND YARDING TRAIN, RECEIVED A REPORT A CAR H AD STRUCK REAR CAR OF TRAIN AT DEWITT STREET. PAVEMENT MARKINGS ALSO AT THE CROSSING. NO INJURIES.  ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,11,CSX,70253,,,,,9,11,CSX,70253,,0,635131J,9,11,6,4,30,PM,SAVANNAH,EFFINGHAM,13,3,,RINCON,EBENEZER RD,5,A,3,3,1,1,2,4,72,2,1,1,1,SINGLE MAIN TRACK,4,2,88,49,E,1,1,1,2,2,2,2,1,8,4000,3,1,0,0,2,2,1,1L,,0,,1030611,230,,2009,FLORENCE,Y,103,13C103,4,,,,,2,50,1,2,,,0,0,0,0,0,0,"TRAIN N16030 WAS TRAVELING NORTH ON THE COLUMBIA SUB, A PICK UP TRUCK SWERVED TO TRY AND AVOID THE T",RAIN AND STRUCK THE SIDE OF IT. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (,STOP LINES & RR XING SYMBOLS).,,,"TRAIN N16030 WAS TRAVELING NORTH ON THE COLUMBIA SUB, A PICK UP TRUCK SWERVED TO TRY AND AVOID THE T RAIN AND STRUCK THE SIDE OF IT. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS ( STOP LINES & RR XING SYMBOLS).  ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
